ENSG00000049192	ADAMTS6	Gene Expression
ENSG00000123219	CENPK	Gene Expression
ENSG00000113593	PPWD1	Gene Expression
ENSG00000113595	TRIM23	Gene Expression
ENSG00000253251	SHLD3	Gene Expression
ENSG00000113597	TRAPPC13	Gene Expression
ENSG00000197860	SGTB	Gene Expression
ENSG00000123213	NLN	Gene Expression
ENSG00000112851	ERBIN	Gene Expression
ENSG00000069020	MAST4	Gene Expression
ENSG00000134061	CD180	Gene Expression
ENSG00000145675	PIK3R1	Gene Expression
ENSG00000145740	SLC30A5	Gene Expression
ENSG00000134057	CCNB1	Gene Expression
ENSG00000153044	CENPH	Gene Expression
ENSG00000134058	CDK7	Gene Expression
ENSG00000183323	CCDC125	Gene Expression
ENSG00000085231	AK6	Gene Expression
ENSG00000273841	TAF9	Gene Expression
ENSG00000152942	RAD17	Gene Expression
ENSG00000152939	MARVELD2	Gene Expression
ENSG00000197822	OCLN	Gene Expression
ENSG00000145734	BDP1	Gene Expression
ENSG00000131844	MCCC2	Gene Expression
ENSG00000164326	CARTPT	Gene Expression
ENSG00000131711	MAP1B	Gene Expression
ENSG00000049883	PTCD2	Gene Expression
ENSG00000178175	ZNF366	Gene Expression
ENSG00000083312	TNPO1	Gene Expression
ENSG00000157107	FCHO2	Gene Expression
ENSG00000157111	TMEM171	Gene Expression
ENSG00000164325	TMEM174	Gene Expression
ENSG00000251493	FOXD1	Gene Expression
ENSG00000145741	BTF3	Gene Expression
ENSG00000164331	ANKRA2	Gene Expression
ENSG00000164338	UTP15	Gene Expression
ENSG00000214944	ARHGEF28	Gene Expression
ENSG00000171617	ENC1	Gene Expression
ENSG00000049860	HEXB	Gene Expression
ENSG00000164347	GFM2	Gene Expression
ENSG00000164346	NSA2	Gene Expression
ENSG00000198780	FAM169A	Gene Expression
ENSG00000176928	GCNT4	Gene Expression
ENSG00000145700	ANKRD31	Gene Expression
ENSG00000113161	HMGCR	Gene Expression
ENSG00000113163	CERT1	Gene Expression
ENSG00000122008	POLK	Gene Expression
ENSG00000189045	ANKDD1B	Gene Expression
ENSG00000152359	POC5	Gene Expression
ENSG00000122012	SV2C	Gene Expression
ENSG00000145703	IQGAP2	Gene Expression
ENSG00000164220	F2RL2	Gene Expression
ENSG00000181104	F2R	Gene Expression
ENSG00000164251	F2RL1	Gene Expression
ENSG00000171643	S100Z	Gene Expression
ENSG00000145708	CRHBP	Gene Expression
ENSG00000164252	AGGF1	Gene Expression
ENSG00000132846	ZBED3	Gene Expression
ENSG00000113231	PDE8B	Gene Expression
ENSG00000164253	WDR41	Gene Expression
ENSG00000171540	OTP	Gene Expression
ENSG00000132842	AP3B1	Gene Expression
ENSG00000085365	SCAMP1	Gene Expression
ENSG00000145685	LHFPL2	Gene Expression
ENSG00000113273	ARSB	Gene Expression
ENSG00000132837	DMGDH	Gene Expression
ENSG00000132840	BHMT2	Gene Expression
ENSG00000145692	BHMT	Gene Expression
ENSG00000152409	JMY	Gene Expression
ENSG00000152413	HOMER1	Gene Expression
ENSG00000164329	TENT2	Gene Expression
ENSG00000164309	CMYA5	Gene Expression
ENSG00000177034	MTX3	Gene Expression
ENSG00000113296	THBS4	Gene Expression
ENSG00000164300	SERINC5	Gene Expression
ENSG00000164299	SPZ1	Gene Expression
ENSG00000039319	ZFYVE16	Gene Expression
ENSG00000152380	FAM151B	Gene Expression
ENSG00000189127	ANKRD34B	Gene Expression
ENSG00000228716	DHFR	Gene Expression
ENSG00000113318	MSH3	Gene Expression
ENSG00000113319	RASGRF2	Gene Expression
ENSG00000131730	CKMT2	Gene Expression
ENSG00000131732	ZCCHC9	Gene Expression
ENSG00000172497	ACOT12	Gene Expression
ENSG00000145687	SSBP2	Gene Expression
ENSG00000152348	ATG10	Gene Expression
ENSG00000205464	ATP6AP1L	Gene Expression
ENSG00000174695	TMEM167A	Gene Expression
ENSG00000152422	XRCC4	Gene Expression
ENSG00000038427	VCAN	Gene Expression
ENSG00000145681	HAPLN1	Gene Expression
ENSG00000164176	EDIL3	Gene Expression
ENSG00000127184	COX7C	Gene Expression
ENSG00000145715	RASA1	Gene Expression
ENSG00000134480	CCNH	Gene Expression
ENSG00000164180	TMEM161B	Gene Expression
ENSG00000081189	MEF2C	Gene Expression
ENSG00000153140	CETN3	Gene Expression
ENSG00000176055	MBLAC2	Gene Expression
ENSG00000113356	POLR3G	Gene Expression
ENSG00000176018	LYSMD3	Gene Expression
ENSG00000164199	ADGRV1	Gene Expression
ENSG00000113369	ARRDC3	Gene Expression
ENSG00000175745	NR2F1	Gene Expression
ENSG00000113391	FAM172A	Gene Expression
ENSG00000248483	POU5F2	Gene Expression
ENSG00000185261	KIAA0825	Gene Expression
ENSG00000133302	SLF1	Gene Expression
ENSG00000175471	MCTP1	Gene Expression
ENSG00000153347	FAM81B	Gene Expression
ENSG00000198677	TTC37	Gene Expression
ENSG00000164291	ARSK	Gene Expression
ENSG00000178015	GPR150	Gene Expression
ENSG00000175449	RFESD	Gene Expression
ENSG00000145757	SPATA9	Gene Expression
ENSG00000164292	RHOBTB3	Gene Expression
ENSG00000173221	GLRX	Gene Expression
ENSG00000118985	ELL2	Gene Expression
ENSG00000175426	PCSK1	Gene Expression
ENSG00000153113	CAST	Gene Expression
ENSG00000164307	ERAP1	Gene Expression
ENSG00000164308	ERAP2	Gene Expression
ENSG00000113441	LNPEP	Gene Expression
ENSG00000145721	LIX1	Gene Expression
ENSG00000058729	RIOK2	Gene Expression
ENSG00000174136	RGMB	Gene Expression
ENSG00000153922	CHD1	Gene Expression
ENSG00000174132	FAM174A	Gene Expression
ENSG00000113532	ST8SIA4	Gene Expression
ENSG00000173930	SLCO4C1	Gene Expression
ENSG00000205359	SLCO6A1	Gene Expression
ENSG00000145730	PAM	Gene Expression
ENSG00000145723	GIN1	Gene Expression
ENSG00000145725	PPIP5K2	Gene Expression
ENSG00000181751	C5orf30	Gene Expression
ENSG00000112874	NUDT12	Gene Expression
ENSG00000184349	EFNA5	Gene Expression
ENSG00000145743	FBXL17	Gene Expression
ENSG00000151422	FER	Gene Expression
ENSG00000198961	PJA2	Gene Expression
ENSG00000112893	MAN2A1	Gene Expression
ENSG00000186952	TMEM232	Gene Expression
ENSG00000164209	SLC25A46	Gene Expression
ENSG00000145777	TSLP	Gene Expression
ENSG00000134987	WDR36	Gene Expression
ENSG00000152495	CAMK4	Gene Expression
ENSG00000164211	STARD4	Gene Expression
ENSG00000134986	NREP	Gene Expression
ENSG00000129595	EPB41L4A	Gene Expression
ENSG00000134982	APC	Gene Expression
ENSG00000153037	SRP19	Gene Expression
ENSG00000129625	REEP5	Gene Expression
ENSG00000172795	DCP2	Gene Expression
ENSG00000171444	MCC	Gene Expression
ENSG00000212122	TSSK1B	Gene Expression
ENSG00000047188	YTHDC2	Gene Expression
ENSG00000080709	KCNN2	Gene Expression
ENSG00000152503	TRIM36	Gene Expression
ENSG00000164219	PGGT1B	Gene Expression
ENSG00000164221	CCDC112	Gene Expression
ENSG00000145780	FEM1C	Gene Expression
ENSG00000243414	TICAM2	Gene Expression
ENSG00000134970	TMED7	Gene Expression
ENSG00000129596	CDO1	Gene Expression
ENSG00000145782	ATG12	Gene Expression
ENSG00000172901	LVRN	Gene Expression
ENSG00000268223	ARL14EPL	Gene Expression
ENSG00000145781	COMMD10	Gene Expression
ENSG00000092421	SEMA6A	Gene Expression
ENSG00000169570	DTWD2	Gene Expression
ENSG00000172869	DMXL1	Gene Expression
ENSG00000145779	TNFAIP8	Gene Expression
ENSG00000133835	HSD17B4	Gene Expression
ENSG00000164334	FAM170A	Gene Expression
ENSG00000184838	PRR16	Gene Expression
ENSG00000181867	FTMT	Gene Expression
ENSG00000151304	SRFBP1	Gene Expression
ENSG00000113083	LOX	Gene Expression
ENSG00000164185	ZNF474	Gene Expression
ENSG00000250803	AC010255.3	Gene Expression
ENSG00000064692	SNCAIP	Gene Expression
ENSG00000205302	SNX2	Gene Expression
ENSG00000064652	SNX24	Gene Expression
ENSG00000168938	PPIC	Gene Expression
ENSG00000061455	PRDM6	Gene Expression
ENSG00000168944	CEP120	Gene Expression
ENSG00000151292	CSNK1G3	Gene Expression
ENSG00000168916	ZNF608	Gene Expression
ENSG00000155324	GRAMD2B	Gene Expression
ENSG00000164904	ALDH7A1	Gene Expression
ENSG00000164902	PHAX	Gene Expression
ENSG00000196900	TEX43	Gene Expression
ENSG00000113368	LMNB1	Gene Expression
ENSG00000173926	MARCH3	Gene Expression
ENSG00000145794	MEGF10	Gene Expression
ENSG00000164244	PRRC1	Gene Expression
ENSG00000205279	CTXN3	Gene Expression
ENSG00000230561	CCDC192	Gene Expression
ENSG00000064651	SLC12A2	Gene Expression
ENSG00000138829	FBN2	Gene Expression
ENSG00000113396	SLC27A6	Gene Expression
ENSG00000066583	ISOC1	Gene Expression
ENSG00000145808	ADAMTS19	Gene Expression
ENSG00000186367	MINAR2	Gene Expression
ENSG00000198108	CHSY3	Gene Expression
ENSG00000169567	HINT1	Gene Expression
ENSG00000186687	LYRM7	Gene Expression
ENSG00000158985	CDC42SE2	Gene Expression
ENSG00000158987	RAPGEF6	Gene Expression
ENSG00000217128	FNIP1	Gene Expression
ENSG00000239642	MEIKIN	Gene Expression
ENSG00000164398	ACSL6	Gene Expression
ENSG00000164399	IL3	Gene Expression
ENSG00000164400	CSF2	Gene Expression
ENSG00000072682	P4HA2	Gene Expression
ENSG00000131435	PDLIM4	Gene Expression
ENSG00000197208	SLC22A4	Gene Expression
ENSG00000197375	SLC22A5	Gene Expression
ENSG00000125347	IRF1	Gene Expression
ENSG00000113525	IL5	Gene Expression
ENSG00000113522	RAD50	Gene Expression
ENSG00000169194	IL13	Gene Expression
ENSG00000113520	IL4	Gene Expression
ENSG00000131437	KIF3A	Gene Expression
ENSG00000205089	CCNI2	Gene Expression
ENSG00000164402	SEPTIN8	Gene Expression
ENSG00000198944	SOWAHA	Gene Expression
ENSG00000164403	SHROOM1	Gene Expression
ENSG00000164404	GDF9	Gene Expression
ENSG00000164405	UQCRQ	Gene Expression
ENSG00000164406	LEAP2	Gene Expression
ENSG00000072364	AFF4	Gene Expression
ENSG00000170606	HSPA4	Gene Expression
ENSG00000053108	FSTL4	Gene Expression
ENSG00000113583	C5orf15	Gene Expression
ENSG00000213585	VDAC1	Gene Expression
ENSG00000081059	TCF7	Gene Expression
ENSG00000113575	PPP2CA	Gene Expression
ENSG00000006837	CDKL3	Gene Expression
ENSG00000119048	UBE2B	Gene Expression
ENSG00000237190	CDKN2AIPNL	Gene Expression
ENSG00000043143	JADE2	Gene Expression
ENSG00000152700	SAR1B	Gene Expression
ENSG00000113615	SEC24A	Gene Expression
ENSG00000164615	CAMLG	Gene Expression
ENSG00000145833	DDX46	Gene Expression
ENSG00000181904	C5orf24	Gene Expression
ENSG00000113621	TXNDC15	Gene Expression
ENSG00000132570	PCBD2	Gene Expression
ENSG00000152705	CATSPER3	Gene Expression
ENSG00000069011	PITX1	Gene Expression
ENSG00000113648	H2AFY	Gene Expression
ENSG00000255833	TIFAB	Gene Expression
ENSG00000181965	NEUROG1	Gene Expression
ENSG00000145824	CXCL14	Gene Expression
ENSG00000145832	SLC25A48	Gene Expression
ENSG00000145839	IL9	Gene Expression
ENSG00000145826	LECT2	Gene Expression
ENSG00000120708	TGFBI	Gene Expression
ENSG00000113658	SMAD5	Gene Expression
ENSG00000271824	SMIM32	Gene Expression
ENSG00000069018	TRPC7	Gene Expression
ENSG00000152377	SPOCK1	Gene Expression
ENSG00000146021	KLHL3	Gene Expression
ENSG00000177733	HNRNPA0	Gene Expression
ENSG00000120729	MYOT	Gene Expression
ENSG00000078795	PKD2L2	Gene Expression
ENSG00000031003	FAM13B	Gene Expression
ENSG00000061492	WNT8A	Gene Expression
ENSG00000112981	NME5	Gene Expression
ENSG00000112983	BRD8	Gene Expression
ENSG00000112984	KIF20A	Gene Expression
ENSG00000094880	CDC23	Gene Expression
ENSG00000146013	GFRA3	Gene Expression
ENSG00000158402	CDC25C	Gene Expression
ENSG00000120709	FAM53C	Gene Expression
ENSG00000120733	KDM3B	Gene Expression
ENSG00000132563	REEP2	Gene Expression
ENSG00000120738	EGR1	Gene Expression
ENSG00000120705	ETF1	Gene Expression
ENSG00000113013	HSPA9	Gene Expression
ENSG00000044115	CTNNA1	Gene Expression
ENSG00000146006	LRRTM2	Gene Expression
ENSG00000120725	SIL1	Gene Expression
ENSG00000120727	PAIP2	Gene Expression
ENSG00000170482	SLC23A1	Gene Expression
ENSG00000170476	MZB1	Gene Expression
ENSG00000228672	PROB1	Gene Expression
ENSG00000170469	SPATA24	Gene Expression
ENSG00000170464	DNAJC18	Gene Expression
ENSG00000249751	ECSCR	Gene Expression
ENSG00000283288	SMIM33	Gene Expression
ENSG00000184584	TMEM173	Gene Expression
ENSG00000131508	UBE2D2	Gene Expression
ENSG00000171604	CXXC5	Gene Expression
ENSG00000146005	PSD2	Gene Expression
ENSG00000158458	NRG2	Gene Expression
ENSG00000185129	PURA	Gene Expression
ENSG00000182700	IGIP	Gene Expression
ENSG00000120306	CYSTM1	Gene Expression
ENSG00000113068	PFDN1	Gene Expression
ENSG00000113070	HBEGF	Gene Expression
ENSG00000113073	SLC4A9	Gene Expression
ENSG00000131503	ANKHD1	Gene Expression
ENSG00000213523	SRA1	Gene Expression
ENSG00000243056	EIF4EBP3	Gene Expression
ENSG00000113108	APBB3	Gene Expression
ENSG00000176087	SLC35A4	Gene Expression
ENSG00000170458	CD14	Gene Expression
ENSG00000131495	NDUFA2	Gene Expression
ENSG00000113119	TMCO6	Gene Expression
ENSG00000113141	IK	Gene Expression
ENSG00000120314	WDR55	Gene Expression
ENSG00000256453	DND1	Gene Expression
ENSG00000170445	HARS	Gene Expression
ENSG00000112855	HARS2	Gene Expression
ENSG00000146007	ZMAT2	Gene Expression
ENSG00000204970	PCDHA1	Gene Expression
ENSG00000204969	PCDHA2	Gene Expression
ENSG00000255408	PCDHA3	Gene Expression
ENSG00000204967	PCDHA4	Gene Expression
ENSG00000204965	PCDHA5	Gene Expression
ENSG00000081842	PCDHA6	Gene Expression
ENSG00000204963	PCDHA7	Gene Expression
ENSG00000204962	PCDHA8	Gene Expression
ENSG00000204961	PCDHA9	Gene Expression
ENSG00000250120	PCDHA10	Gene Expression
ENSG00000249158	PCDHA11	Gene Expression
ENSG00000251664	PCDHA12	Gene Expression
ENSG00000239389	PCDHA13	Gene Expression
ENSG00000248383	PCDHAC1	Gene Expression
ENSG00000171815	PCDHB1	Gene Expression
ENSG00000112852	PCDHB2	Gene Expression
ENSG00000113205	PCDHB3	Gene Expression
ENSG00000081818	PCDHB4	Gene Expression
ENSG00000113209	PCDHB5	Gene Expression
ENSG00000113211	PCDHB6	Gene Expression
ENSG00000113212	PCDHB7	Gene Expression
ENSG00000120322	PCDHB8	Gene Expression
ENSG00000272674	PCDHB16	Gene Expression
ENSG00000177839	PCDHB9	Gene Expression
ENSG00000120324	PCDHB10	Gene Expression
ENSG00000197479	PCDHB11	Gene Expression
ENSG00000120328	PCDHB12	Gene Expression
ENSG00000187372	PCDHB13	Gene Expression
ENSG00000120327	PCDHB14	Gene Expression
ENSG00000113248	PCDHB15	Gene Expression
ENSG00000178913	TAF7	Gene Expression
ENSG00000120329	SLC25A2	Gene Expression
ENSG00000204956	PCDHGA1	Gene Expression
ENSG00000081853	PCDHGA2	Gene Expression
ENSG00000254245	PCDHGA3	Gene Expression
ENSG00000253910	PCDHGB2	Gene Expression
ENSG00000253485	PCDHGA5	Gene Expression
ENSG00000253731	PCDHGA6	Gene Expression
ENSG00000253537	PCDHGA7	Gene Expression
ENSG00000253767	PCDHGA8	Gene Expression
ENSG00000261934	PCDHGA9	Gene Expression
ENSG00000253305	PCDHGB6	Gene Expression
ENSG00000253846	PCDHGA10	Gene Expression
ENSG00000254122	PCDHGB7	Gene Expression
ENSG00000253873	PCDHGA11	Gene Expression
ENSG00000253159	PCDHGA12	Gene Expression
ENSG00000240184	PCDHGC3	Gene Expression
ENSG00000240764	PCDHGC5	Gene Expression
ENSG00000131504	DIAPH1	Gene Expression
ENSG00000171720	HDAC3	Gene Expression
ENSG00000164620	RELL2	Gene Expression
ENSG00000197948	FCHSD1	Gene Expression
ENSG00000120318	ARAP3	Gene Expression
ENSG00000156453	PCDH1	Gene Expression
ENSG00000081791	DELE1	Gene Expression
ENSG00000113555	PCDH12	Gene Expression
ENSG00000013561	RNF14	Gene Expression
ENSG00000113552	GNPDA1	Gene Expression
ENSG00000131507	NDFIP1	Gene Expression
ENSG00000187678	SPRY4	Gene Expression
ENSG00000113578	FGF1	Gene Expression
ENSG00000145819	ARHGAP26	Gene Expression
ENSG00000113580	NR3C1	Gene Expression
ENSG00000158497	HMHB1	Gene Expression
ENSG00000145817	YIPF5	Gene Expression
ENSG00000183775	KCTD16	Gene Expression
ENSG00000186314	PRELID2	Gene Expression
ENSG00000204928	GRXCR2	Gene Expression
ENSG00000156463	SH3RF2	Gene Expression
ENSG00000173261	PLAC8L1	Gene Expression
ENSG00000133706	LARS	Gene Expression
ENSG00000091009	RBM27	Gene Expression
ENSG00000091010	POU4F3	Gene Expression
ENSG00000113649	TCERG1	Gene Expression
ENSG00000173250	GPR151	Gene Expression
ENSG00000156475	PPP2R2B	Gene Expression
ENSG00000169302	STK32A	Gene Expression
ENSG00000113657	DPYSL3	Gene Expression
ENSG00000176049	JAKMIP2	Gene Expression
ENSG00000164266	SPINK1	Gene Expression
ENSG00000164265	SCGB3A2	Gene Expression
ENSG00000178776	C5orf46	Gene Expression
ENSG00000133710	SPINK5	Gene Expression
ENSG00000196800	SPINK14	Gene Expression
ENSG00000178172	SPINK6	Gene Expression
ENSG00000248109	MARCOL	Gene Expression
ENSG00000214510	SPINK13	Gene Expression
ENSG00000145879	SPINK7	Gene Expression
ENSG00000204909	SPINK9	Gene Expression
ENSG00000145868	FBXO38	Gene Expression
ENSG00000164270	HTR4	Gene Expression
ENSG00000169252	ADRB2	Gene Expression
ENSG00000169247	SH3TC2	Gene Expression
ENSG00000173210	ABLIM3	Gene Expression
ENSG00000157510	AFAP1L1	Gene Expression
ENSG00000164284	GRPEL2	Gene Expression
ENSG00000145882	PCYOX1L	Gene Expression
ENSG00000127743	IL17B	Gene Expression
ENSG00000113712	CSNK1A1	Gene Expression
ENSG00000183111	ARHGEF37	Gene Expression
ENSG00000155846	PPARGC1B	Gene Expression
ENSG00000132915	PDE6A	Gene Expression
ENSG00000155850	SLC26A2	Gene Expression
ENSG00000164296	TIGD6	Gene Expression
ENSG00000113716	HMGXB3	Gene Expression
ENSG00000182578	CSF1R	Gene Expression
ENSG00000113721	PDGFRB	Gene Expression
ENSG00000113722	CDX1	Gene Expression
ENSG00000011083	SLC6A7	Gene Expression
ENSG00000070808	CAMK2A	Gene Expression
ENSG00000183876	ARSI	Gene Expression
ENSG00000070814	TCOF1	Gene Expression
ENSG00000019582	CD74	Gene Expression
ENSG00000070614	NDST1	Gene Expression
ENSG00000171992	SYNPO	Gene Expression
ENSG00000164591	MYOZ3	Gene Expression
ENSG00000086589	RBM22	Gene Expression
ENSG00000132912	DCTN4	Gene Expression
ENSG00000256235	SMIM3	Gene Expression
ENSG00000237693	IRGM	Gene Expression
ENSG00000145908	ZNF300	Gene Expression
ENSG00000211445	GPX3	Gene Expression
ENSG00000145901	TNIP1	Gene Expression
ENSG00000197043	ANXA6	Gene Expression
ENSG00000198624	CCDC69	Gene Expression
ENSG00000196743	GM2A	Gene Expression
ENSG00000186334	SLC36A3	Gene Expression
ENSG00000186335	SLC36A2	Gene Expression
ENSG00000123643	SLC36A1	Gene Expression
ENSG00000086570	FAT2	Gene Expression
ENSG00000113140	SPARC	Gene Expression
ENSG00000177556	ATOX1	Gene Expression
ENSG00000145888	GLRA1	Gene Expression
ENSG00000132911	NMUR2	Gene Expression
ENSG00000155511	GRIA1	Gene Expression
ENSG00000055147	FAM114A2	Gene Expression
ENSG00000037749	MFAP3	Gene Expression
ENSG00000164574	GALNT10	Gene Expression
ENSG00000164576	SAP30L	Gene Expression
ENSG00000113196	HAND1	Gene Expression
ENSG00000155506	LARP1	Gene Expression
ENSG00000170271	FAXDC2	Gene Expression
ENSG00000155508	CNOT8	Gene Expression
ENSG00000082516	GEMIN5	Gene Expression
ENSG00000226650	KIF4B	Gene Expression
ENSG00000170624	SGCD	Gene Expression
ENSG00000145850	TIMD4	Gene Expression
ENSG00000113249	HAVCR1	Gene Expression
ENSG00000135077	HAVCR2	Gene Expression
ENSG00000155868	MED7	Gene Expression
ENSG00000113263	ITK	Gene Expression
ENSG00000170613	FAM71B	Gene Expression
ENSG00000055163	CYFIP2	Gene Expression
ENSG00000172568	FNDC9	Gene Expression
ENSG00000135074	ADAM19	Gene Expression
ENSG00000172548	NIPAL4	Gene Expression
ENSG00000039600	SOX30	Gene Expression
ENSG00000187658	C5orf52	Gene Expression
ENSG00000113272	THG1L	Gene Expression
ENSG00000155858	LSM11	Gene Expression
ENSG00000113282	CLINT1	Gene Expression
ENSG00000164330	EBF1	Gene Expression
ENSG00000145860	RNF145	Gene Expression
ENSG00000164332	UBLCP1	Gene Expression
ENSG00000113302	IL12B	Gene Expression
ENSG00000170214	ADRA1B	Gene Expression
ENSG00000113312	TTC1	Gene Expression
ENSG00000170234	PWWP2A	Gene Expression
ENSG00000170231	FABP6	Gene Expression
ENSG00000135083	CCNJL	Gene Expression
ENSG00000145861	C1QTNF2	Gene Expression
ENSG00000221886	ZBED8	Gene Expression
ENSG00000164609	SLU7	Gene Expression
ENSG00000164611	PTTG1	Gene Expression
ENSG00000118322	ATP10B	Gene Expression
ENSG00000145864	GABRB2	Gene Expression
ENSG00000145863	GABRA6	Gene Expression
ENSG00000022355	GABRA1	Gene Expression
ENSG00000113327	GABRG2	Gene Expression
ENSG00000113328	CCNG1	Gene Expression
ENSG00000170584	NUDCD2	Gene Expression
ENSG00000072571	HMMR	Gene Expression
ENSG00000038274	MAT2B	Gene Expression
ENSG00000145934	TENM2	Gene Expression
ENSG00000113645	WWC1	Gene Expression
ENSG00000113643	RARS	Gene Expression
ENSG00000188573	FBLL1	Gene Expression
ENSG00000120137	PANK3	Gene Expression
ENSG00000184347	SLIT3	Gene Expression
ENSG00000040275	SPDL1	Gene Expression
ENSG00000134516	DOCK2	Gene Expression
ENSG00000204767	INSYN2B	Gene Expression
ENSG00000168269	FOXI1	Gene Expression
ENSG00000234511	C5orf58	Gene Expression
ENSG00000043462	LCP2	Gene Expression
ENSG00000182132	KCNIP1	Gene Expression
ENSG00000145936	KCNMB1	Gene Expression
ENSG00000094755	GABRP	Gene Expression
ENSG00000204764	RANBP17	Gene Expression
ENSG00000164438	TLX3	Gene Expression
ENSG00000156427	FGF18	Gene Expression
ENSG00000185662	SMIM23	Gene Expression
ENSG00000072803	FBXW11	Gene Expression
ENSG00000072786	STK10	Gene Expression
ENSG00000214360	EFCAB9	Gene Expression
ENSG00000168246	UBTD2	Gene Expression
ENSG00000174705	SH3PXD2B	Gene Expression
ENSG00000214357	NEURL1B	Gene Expression
ENSG00000120129	DUSP1	Gene Expression
ENSG00000113719	ERGIC1	Gene Expression
ENSG00000113732	ATP6V0E1	Gene Expression
ENSG00000164463	CREBRF	Gene Expression
ENSG00000113734	BNIP1	Gene Expression
ENSG00000183072	NKX2-5	Gene Expression
ENSG00000113739	STC2	Gene Expression
ENSG00000145919	BOD1	Gene Expression
ENSG00000113742	CPEB4	Gene Expression
ENSG00000185056	C5orf47	Gene Expression
ENSG00000170091	NSG2	Gene Expression
ENSG00000120149	MSX2	Gene Expression
ENSG00000184845	DRD1	Gene Expression
ENSG00000164466	SFXN1	Gene Expression
ENSG00000113749	HRH2	Gene Expression
ENSG00000145920	CPLX2	Gene Expression
ENSG00000170085	SIMC1	Gene Expression
ENSG00000122203	KIAA1191	Gene Expression
ENSG00000175414	ARL10	Gene Expression
ENSG00000048162	NOP16	Gene Expression
ENSG00000146066	HIGD2A	Gene Expression
ENSG00000175416	CLTB	Gene Expression
ENSG00000113194	FAF2	Gene Expression
ENSG00000146083	RNF44	Gene Expression
ENSG00000074276	CDHR2	Gene Expression
ENSG00000169258	GPRIN1	Gene Expression
ENSG00000074317	SNCB	Gene Expression
ENSG00000175766	EIF4E1B	Gene Expression
ENSG00000048140	TSPAN17	Gene Expression
ENSG00000113763	UNC5A	Gene Expression
ENSG00000160883	HK3	Gene Expression
ENSG00000087206	UIMC1	Gene Expression
ENSG00000113761	ZNF346	Gene Expression
ENSG00000160867	FGFR4	Gene Expression
ENSG00000165671	NSD1	Gene Expression
ENSG00000169228	RAB24	Gene Expression
ENSG00000213347	MXD3	Gene Expression
ENSG00000169223	LMAN2	Gene Expression
ENSG00000169220	RGS14	Gene Expression
ENSG00000131183	SLC34A1	Gene Expression
ENSG00000196570	PFN3	Gene Expression
ENSG00000131187	F12	Gene Expression
ENSG00000198055	GRK6	Gene Expression
ENSG00000131188	PRR7	Gene Expression
ENSG00000113758	DBN1	Gene Expression
ENSG00000196923	PDLIM7	Gene Expression
ENSG00000146094	DOK3	Gene Expression
ENSG00000183258	DDX41	Gene Expression
ENSG00000146067	FAM193B	Gene Expression
ENSG00000184840	TMED9	Gene Expression
ENSG00000027847	B4GALT7	Gene Expression
ENSG00000175325	PROP1	Gene Expression
ENSG00000145911	N4BP3	Gene Expression
ENSG00000145916	RMND5B	Gene Expression
ENSG00000145912	NHP2	Gene Expression
ENSG00000244234	GMCL2	Gene Expression
ENSG00000175309	PHYKPL	Gene Expression
ENSG00000050767	COL23A1	Gene Expression
ENSG00000113240	CLK4	Gene Expression
ENSG00000285891	AC113348.1	Gene Expression
ENSG00000169131	ZNF354A	Gene Expression
ENSG00000178338	ZNF354B	Gene Expression
ENSG00000198939	ZFP2	Gene Expression
ENSG00000178187	ZNF454	Gene Expression
ENSG00000113262	GRM6	Gene Expression
ENSG00000234284	ZNF879	Gene Expression
ENSG00000177932	ZNF354C	Gene Expression
ENSG00000087116	ADAMTS2	Gene Expression
ENSG00000176783	RUFY1	Gene Expression
ENSG00000204661	C5orf60	Gene Expression
ENSG00000204659	CBY3	Gene Expression
ENSG00000127022	CANX	Gene Expression
ENSG00000161021	MAML1	Gene Expression
ENSG00000213316	LTC4S	Gene Expression
ENSG00000161013	MGAT4B	Gene Expression
ENSG00000161011	SQSTM1	Gene Expression
ENSG00000161010	MRNIP	Gene Expression
ENSG00000197226	TBC1D9B	Gene Expression
ENSG00000113269	RNF130	Gene Expression
ENSG00000146090	RASGEF1C	Gene Expression
ENSG00000050748	MAPK9	Gene Expression
ENSG00000131459	GFPT2	Gene Expression
ENSG00000113300	CNOT6	Gene Expression
ENSG00000161055	SCGB3A1	Gene Expression
ENSG00000037280	FLT4	Gene Expression
ENSG00000174339	OR2Y1	Gene Expression
ENSG00000131446	MGAT1	Gene Expression
ENSG00000196670	ZFP62	Gene Expression
ENSG00000113303	BTNL8	Gene Expression
ENSG00000168903	BTNL3	Gene Expression
ENSG00000185372	OR2V1	Gene Expression
ENSG00000182613	OR2V2	Gene Expression
ENSG00000146054	TRIM7	Gene Expression
ENSG00000146063	TRIM41	Gene Expression
ENSG00000204628	RACK1	Gene Expression
ENSG00000183718	TRIM52	Gene Expression
ENSG00000112679	DUSP22	Gene Expression
ENSG00000137265	IRF4	Gene Expression
ENSG00000112685	EXOC2	Gene Expression
ENSG00000188996	HUS1B	Gene Expression
ENSG00000164379	FOXQ1	Gene Expression
ENSG00000137273	FOXF2	Gene Expression
ENSG00000054598	FOXC1	Gene Expression
ENSG00000112699	GMDS	Gene Expression
ENSG00000145949	MYLK4	Gene Expression
ENSG00000124535	WRNIP1	Gene Expression
ENSG00000021355	SERPINB1	Gene Expression
ENSG00000170542	SERPINB9	Gene Expression
